GUID,Source,x,y,z,Accuracy,Time,TimeUnix
a78235af-20b0-4888-9b8b-0a9b6f08bc2f,MAGNETIC_FIELD_SOURCE,8.959961,2.5070189999999997,-55.693054000000004,3,1539600492744,2018-10-15 10:48:12.744
7b0056ec-7707-43f1-99d7-23a90d142201,MAGNETIC_FIELD_SOURCE,3.4698486000000006,3.4973145,-58.7677,3,1539600806662,2018-10-15 10:53:26.662
4ac56328-6ff9-4056-9470-2f201ed39556,MAGNETIC_FIELD_SOURCE,27.455140000000004,3.0776977999999997,-46.273804,3,1539601109994,2018-10-15 10:58:29.994
b167d6e2-89ea-4ccf-b5e8-4ce87ac5af58,MAGNETIC_FIELD_SOURCE,37.69989,-16.7984,-37.677002,3,1539601436012,2018-10-15 11:03:56.012
caac7745-0ef2-471c-bd4a-d158baefee2b,MAGNETIC_FIELD_SOURCE,25.595093,11.117554,-45.358276000000004,3,1539601837815,2018-10-15 11:10:37.815
705a3a5f-f4d5-4872-8ac8-97864a0b8c78,MAGNETIC_FIELD_SOURCE,7.5653076,-16.407776000000002,-55.137634,3,1539602282210,2018-10-15 11:18:02.210
1c253710-3a46-4fdb-9f06-59117df410be,MAGNETIC_FIELD_SOURCE,4.8950195,-9.747314,-54.597473,3,1539602642120,2018-10-15 11:24:02.120
5f4cf5be-dfc7-41ab-84cf-911c9bcd7234,MAGNETIC_FIELD_SOURCE,10.984802,-17.817688,-54.283142000000005,3,1539603041521,2018-10-15 11:30:41.521
a85fb1a4-d91c-4116-a865-db843369478b,MAGNETIC_FIELD_SOURCE,9.260558999999999,-16.30249,-55.422973999999996,3,1539603401532,2018-10-15 11:36:41.532
5f6a277b-6d0a-4d05-8e11-e4854f787889,MAGNETIC_FIELD_SOURCE,11.030579,-18.23883,-56.233215,3,1539603847725,2018-10-15 11:44:07.725
5f28ff44-2727-47a3-a844-e8d498280c27,MAGNETIC_FIELD_SOURCE,9.934998,-17.428589000000002,-56.44226,3,1539604240747,2018-10-15 11:50:40.747
20d0d930-e2b9-4736-a202-ba31e7ef8a88,MAGNETIC_FIELD_SOURCE,8.329773,-18.418884,-56.41327,3,1539604606639,2018-10-15 11:56:46.639
df386c33-d898-4a1d-8c14-1d8cb354b415,MAGNETIC_FIELD_SOURCE,8.839416499999999,-18.988037,-56.697083,3,1539605036036,2018-10-15 12:03:56.036
33cfad4c-a92a-4f25-8667-9997e316ccc9,MAGNETIC_FIELD_SOURCE,8.764648,-18.867493,-56.877136,3,1539605396245,2018-10-15 12:09:56.245
fcfcc447-0014-4261-8dcd-d2e23cc9ad78,MAGNETIC_FIELD_SOURCE,8.509827,-19.047546,-56.39801,3,1539605756761,2018-10-15 12:15:56.761
83b22e44-65bf-4dfe-a535-7495d7071787,MAGNETIC_FIELD_SOURCE,3.7704468,-21.418762,-55.407715,3,1539606122364,2018-10-15 12:22:02.364
b4b8e19a-e054-4718-91a1-e8bf07176268,MAGNETIC_FIELD_SOURCE,7.2647095,-19.918823,-55.73883000000001,3,1539606482481,2018-10-15 12:28:02.481
88e97fce-9090-44a6-b71b-2582fac7bad9,MAGNETIC_FIELD_SOURCE,5.7800293,-20.024109,-56.202698,3,1539606786606,2018-10-15 12:33:06.606
3a8a9913-dfd6-4247-97ad-bd654dc214f2,MAGNETIC_FIELD_SOURCE,10.520935,-18.162537,-56.172180000000004,3,1539607129123,2018-10-15 12:38:49.123
84b579cf-5cec-493d-ae9a-edfdfb263643,MAGNETIC_FIELD_SOURCE,9.7091675,-19.662476,-56.217957,3,1539607433352,2018-10-15 12:43:53.352
f1d07db6-c056-4125-9686-88c47e6d0595,MAGNETIC_FIELD_SOURCE,10.984802,-18.673706,-55.9021,3,1539607923029,2018-10-15 12:52:03.029
2858cc84-975f-4c65-b821-cf9c04856426,MAGNETIC_FIELD_SOURCE,6.1996459999999995,-20.742798,-55.63202,3,1539608401416,2018-10-15 13:00:01.416
96870ff9-68bf-42ae-b753-23f1b9b936f8,MAGNETIC_FIELD_SOURCE,11.810303,-17.984009,-56.30798299999999,3,1539608761824,2018-10-15 13:06:01.824
ed2aace7-489b-4f73-9c92-9167bace662c,MAGNETIC_FIELD_SOURCE,11.585999000000001,-18.508910999999998,-55.57251,3,1539609122837,2018-10-15 13:12:02.837
a77debb2-b930-4e4f-b68c-6055854e6bb4,MAGNETIC_FIELD_SOURCE,11.869812,-18.432617,-55.79834,3,1539609482947,2018-10-15 13:18:02.947
45166ce5-1320-4807-8f50-ff1a62f08cb2,MAGNETIC_FIELD_SOURCE,11.94458,-18.658447,-56.037903,3,1539609842960,2018-10-15 13:24:02.960
5167a852-cf99-4e31-ae08-9915126232da,MAGNETIC_FIELD_SOURCE,11.555481,-18.328857,-55.992126,3,1539610328242,2018-10-15 13:32:08.242
af477751-d4aa-4ca3-960b-7f17ab5638b3,MAGNETIC_FIELD_SOURCE,12.020874000000001,-17.652893,-56.352233999999996,3,1539610633766,2018-10-15 13:37:13.766
69fdccdb-2e1c-4cfd-9cd5-d3d6c3163fc0,MAGNETIC_FIELD_SOURCE,12.200928,-18.553162,-56.60858,3,1539610945190,2018-10-15 13:42:25.190
940b752e-50d9-4c56-b601-5cdc4e7bea2b,MAGNETIC_FIELD_SOURCE,12.124634,-18.193054,-56.68335,3,1539611250717,2018-10-15 13:47:30.717
6db88004-5654-4749-a14d-04e537ba2d19,MAGNETIC_FIELD_SOURCE,11.300659,-18.673706,-56.517030000000005,3,1539611644922,2018-10-15 13:54:04.922
567a2e84-29a3-49a6-ae3f-c5d949b5584e,MAGNETIC_FIELD_SOURCE,11.705017,-18.35785,-56.32324200000001,3,1539612153898,2018-10-15 14:02:33.898
b41597c3-d0c2-4da6-b6d9-1e12ad010602,MAGNETIC_FIELD_SOURCE,12.005614999999999,-18.388367000000002,-56.66809,3,1539612545401,2018-10-15 14:09:05.401
f5e8a3e3-2f83-43c9-a9e9-d8b29ba3a38f,MAGNETIC_FIELD_SOURCE,12.17041,-18.118285999999998,-57.118225,3,1539612905514,2018-10-15 14:15:05.514
90c60861-c9da-452a-93d0-d9c305b988ea,MAGNETIC_FIELD_SOURCE,12.0651245,-17.713928,-56.32324200000001,3,1539613265625,2018-10-15 14:21:05.625
438332a1-da08-42d8-ad13-21d79fb25579,MAGNETIC_FIELD_SOURCE,11.990356,-17.984009,-56.547546,3,1539613569750,2018-10-15 14:26:09.750
52ea3cf2-53f2-453a-a7cc-e6a90b471acc,MAGNETIC_FIELD_SOURCE,10.714722,-19.018555,-56.503296,3,1539613873778,2018-10-15 14:31:13.778
b1055062-50db-4db0-9f3e-0aacc73e4e20,MAGNETIC_FIELD_SOURCE,11.764526,-18.537903,-56.02264399999999,3,1539614177801,2018-10-15 14:36:17.801
1cc60b57-1633-4a1c-8a16-e31745189990,MAGNETIC_FIELD_SOURCE,12.124634,-18.177795,-56.277466000000004,3,1539614482028,2018-10-15 14:41:22.028
75185d03-eb7c-4150-a81d-62348dbb1519,MAGNETIC_FIELD_SOURCE,12.379456,-18.148804000000002,-56.863403000000005,3,1539614841939,2018-10-15 14:47:21.939
553f172a-4d18-4119-a96d-0731d7e2dfbc,MAGNETIC_FIELD_SOURCE,13.070679,-18.283081,-56.89239499999999,3,1539615207851,2018-10-15 14:53:27.851
79f8081b-0d8c-4c4f-9e0c-fa30a054693e,MAGNETIC_FIELD_SOURCE,14.045715,-17.248535,-56.66809,3,1539615569165,2018-10-15 14:59:29.165
e0e62f1b-6ed8-4304-bf6f-286de15f1404,MAGNETIC_FIELD_SOURCE,11.01532,-18.148804000000002,-56.38275,3,1539616047146,2018-10-15 15:07:27.146
d8d7f65a-32aa-4994-8e89-1e9ae6166c7f,MAGNETIC_FIELD_SOURCE,11.045836999999999,-18.193054,-56.622314,3,1539616352873,2018-10-15 15:12:32.873
8220c43d-7cd2-421d-8b4d-bc645a2f9a6f,MAGNETIC_FIELD_SOURCE,10.971069,-17.997742000000002,-56.593323,3,1539616658397,2018-10-15 15:17:38.397
ba5af3ae-f141-413f-b692-65280224bc11,MAGNETIC_FIELD_SOURCE,12.425232000000001,-17.367554000000002,-56.30798299999999,3,1539617018509,2018-10-15 15:23:38.509
9ab10f94-4cc3-429c-a29c-6b1bfb3f9cb5,MAGNETIC_FIELD_SOURCE,12.200928,-16.85791,-56.922913,3,1539617323836,2018-10-15 15:28:43.836
f231f134-8718-453f-8150-d627ed1af7f0,MAGNETIC_FIELD_SOURCE,8.151245,-19.062804999999997,-56.7276,3,1539617636057,2018-10-15 15:33:56.057
5917f1cc-57bc-438b-849c-80d0aa9896b6,MAGNETIC_FIELD_SOURCE,12.469482000000001,-17.308044,-56.758118,3,1539617996073,2018-10-15 15:39:56.073
434ea6e4-229a-42ae-be82-09c5c3aa5862,MAGNETIC_FIELD_SOURCE,12.666321,-16.888428,-56.98242,3,1539618356682,2018-10-15 15:45:56.682
d2b20b75-611a-4e2a-8bb4-3b14f9a0a6f7,MAGNETIC_FIELD_SOURCE,13.369751,-16.407776000000002,-56.98242,3,1539618656109,2018-10-15 15:50:56.109
cd278526-678c-4b69-8957-2ee4b8f765c7,MAGNETIC_FIELD_SOURCE,7.2052,-19.813538,-57.267759999999996,3,1539619077401,2018-10-15 15:57:57.401
0d956162-7323-463f-a14e-fa93b4cbbaaf,MAGNETIC_FIELD_SOURCE,12.770081,-17.292786,-56.3385,3,1539619436717,2018-10-15 16:03:56.717
b007f1fd-a51d-4eb4-a30a-9e68593f08dd,MAGNETIC_FIELD_SOURCE,12.620544,-16.378784,-56.863403000000005,3,1539619859714,2018-10-15 16:10:59.714
e0a9db80-cee3-4753-a543-355af2f53c09,MAGNETIC_FIELD_SOURCE,13.745117,-15.792847,-57.01294,3,1539620192733,2018-10-15 16:16:32.733
311d05e0-fee5-483e-9e96-1249d4fb0ab5,MAGNETIC_FIELD_SOURCE,11.810303,-16.677856,-57.208252,3,1539620672513,2018-10-15 16:24:32.513
c0f0dfc7-82eb-4800-befa-b1ed42fae4d0,MAGNETIC_FIELD_SOURCE,12.350464,-17.262268,-56.248474,3,1539620976642,2018-10-15 16:29:36.642
b3e8e6ad-b04c-45bb-8d4c-a7dff3701235,MAGNETIC_FIELD_SOURCE,12.590027000000001,-17.382812,-56.30798299999999,3,1539621280969,2018-10-15 16:34:40.969
17ebad1a-9dd7-450d-9a2a-aee0d5d6be5d,MAGNETIC_FIELD_SOURCE,11.360168,-17.1875,-56.7276,3,1539621585092,2018-10-15 16:39:45.092
97503955-34aa-41a5-a152-9e00d36ec9d7,MAGNETIC_FIELD_SOURCE,13.174438,-17.997742000000002,-56.41327,3,1539621945508,2018-10-15 16:45:45.508
e0098dac-c902-4fcc-92d3-fb82c5dd704b,MAGNETIC_FIELD_SOURCE,13.7146,-16.647339000000002,-56.922913,3,1539622305620,2018-10-15 16:51:45.620
dfe04e24-9af4-40fa-80ea-1bf40fee8be6,MAGNETIC_FIELD_SOURCE,13.819885000000001,-17.41333,-56.44226,3,1539622665932,2018-10-15 16:57:45.932
62edd0b2-8a26-4c3d-bf03-2ae380c114fd,MAGNETIC_FIELD_SOURCE,12.890625,-17.308044,-57.298280000000005,3,1539623037340,2018-10-15 17:03:57.340
94cc3ad5-e7a1-4f98-9dfb-2768b6675cbd,MAGNETIC_FIELD_SOURCE,12.574767999999999,-17.12799,-57.583619999999996,3,1539623438241,2018-10-15 17:10:38.241
1034bef3-35d0-4d57-b1c5-14f0ad78a345,MAGNETIC_FIELD_SOURCE,13.0859375,-17.652893,-57.147217000000005,3,1539623798251,2018-10-15 17:16:38.251
149e783b-606d-4edc-8c39-f8ad0535b32d,MAGNETIC_FIELD_SOURCE,12.831116,-16.947937,-57.102966,3,1539624159664,2018-10-15 17:22:39.664
b7480a9c-976c-47a3-96e0-7fbbdae65d3b,MAGNETIC_FIELD_SOURCE,11.405945,-16.288757,-57.403564,3,1539624520877,2018-10-15 17:28:40.877
d04eff9f-0571-4e6e-97f5-9948b3193573,MAGNETIC_FIELD_SOURCE,8.885193,-17.248535,-57.432556000000005,3,1539624825402,2018-10-15 17:33:45.402
c15a82a0-9cc8-4940-a923-4303f542b4fa,MAGNETIC_FIELD_SOURCE,10.595703,-16.513061999999998,-57.432556000000005,3,1539625242103,2018-10-15 17:40:42.103
62e398be-d8f8-4fed-b508-a78d8b006629,MAGNETIC_FIELD_SOURCE,12.020874000000001,-16.677856,-56.878662,3,1539625727583,2018-10-15 17:48:47.583
89ea9ce6-e08f-4631-ace2-846a44d68df3,MAGNETIC_FIELD_SOURCE,11.779785,-16.198729999999998,-57.162476,3,1539626087497,2018-10-15 17:54:47.497
f89bd640-e375-48fa-b866-3ce21d8a27d3,MAGNETIC_FIELD_SOURCE,13.250732000000001,-17.41333,-57.432556000000005,3,1539626449405,2018-10-15 18:00:49.405
5b68e8e3-f495-4d18-b1d6-c681d9fba69c,MAGNETIC_FIELD_SOURCE,12.379456,-17.053223000000003,-56.74286,3,1539626753831,2018-10-15 18:05:53.831
222f10df-4108-4e1f-9aa2-37702e7953b8,MAGNETIC_FIELD_SOURCE,12.214661,-16.52832,-57.07245,3,1539627058458,2018-10-15 18:10:58.458
21aa7cd9-3a3e-4a58-8e50-33e6314189e5,MAGNETIC_FIELD_SOURCE,12.905884,-16.198729999999998,-57.177733999999994,3,1539627418570,2018-10-15 18:16:58.570
6670043a-7de3-47b8-93f4-d4b40b68d381,MAGNETIC_FIELD_SOURCE,8.360291,-19.137573,-56.922913,3,1539627778678,2018-10-15 18:22:58.678
fd59c678-815a-437c-880e-7c535b055ad4,MAGNETIC_FIELD_SOURCE,-0.18920898,-13.783264,-59.848022,3,1539628264463,2018-10-15 18:31:04.463
c5bd5c64-8dff-4b72-81cf-0749a651d474,MAGNETIC_FIELD_SOURCE,59.480286,-9.072875999999999,-1.4526367,3,1539628631571,2018-10-15 18:37:11.571
02f509cf-32d3-4a0d-a7f0-441087cdfee5,MAGNETIC_FIELD_SOURCE,59.899902000000004,-6.132507299999999,-3.5232544000000003,3,1539628934199,2018-10-15 18:42:14.199
b6085b2e-dc17-43b0-935c-023bffd3c73f,MAGNETIC_FIELD_SOURCE,60.079956,-8.233642999999999,-3.9733887,3,1539629266419,2018-10-15 18:47:46.419
c6ffbadd-588e-4e89-95fb-1a5db9564c98,MAGNETIC_FIELD_SOURCE,17.945861999999998,12.962341,-55.197143999999994,3,1539629606529,2018-10-15 18:53:26.529
4543a395-bc84-42f1-823b-cf864c27f788,MAGNETIC_FIELD_SOURCE,-29.574585,-14.593506,-49.183655,3,1539629908755,2018-10-15 18:58:28.755
ef0d14ca-d3e5-4bfe-b60c-74edab7014a0,MAGNETIC_FIELD_SOURCE,-31.074524,-19.438171,-46.69342,3,1539630236075,2018-10-15 19:03:56.075
5ebe5e85-3072-41ea-9ec9-bc5bc219590b,MAGNETIC_FIELD_SOURCE,-53.004456000000005,-14.248657000000001,-0.08850098,3,1539630538503,2018-10-15 19:08:58.503
c929da46-b312-4fdc-a5bb-3233cc1a23a9,MAGNETIC_FIELD_SOURCE,-53.004456000000005,-16.468811,3.062439,3,1539630878318,2018-10-15 19:14:38.318
a119859f-4c5c-46f9-b3db-dee27acd2243,MAGNETIC_FIELD_SOURCE,-52.285767,-14.637756,6.227112,3,1539631180550,2018-10-15 19:19:40.550
18a70ec6-89a2-4007-843c-1095bdfea568,MAGNETIC_FIELD_SOURCE,-52.839659999999995,-17.562866,2.3864746,3,1539631498867,2018-10-15 19:24:58.867
e2389fda-0338-4133-a3c1-185e2a1e5c12,MAGNETIC_FIELD_SOURCE,-51.760864,-11.967467999999998,6.736755400000001,3,1539631801293,2018-10-15 19:30:01.293
880015d0-ca6e-4fa3-beb9-4a44340de76d,MAGNETIC_FIELD_SOURCE,24.710082999999997,14.086914000000002,-52.227783,3,1539632103419,2018-10-15 19:35:03.419
629e9ab6-2cdc-4f28-96ef-351e77f9fbbd,MAGNETIC_FIELD_SOURCE,24.035645000000002,16.111755,-51.687622,3,1539632405845,2018-10-15 19:40:05.845
adb8c361-c530-413f-a5b1-18446d5f3f06,MAGNETIC_FIELD_SOURCE,6.1401367,-20.202637,-58.30230699999999,3,1539632905529,2018-10-15 19:48:25.529
94bfd554-1953-4f48-923b-cd25b9093bb6,MAGNETIC_FIELD_SOURCE,5.570983999999999,-20.024109,-58.032227,3,1539633244846,2018-10-15 19:54:04.846
ef0360aa-baf2-49dc-aa94-2066078d30c6,MAGNETIC_FIELD_SOURCE,5.6152344,-19.947815,-59.037780000000005,3,1539634111332,2018-10-15 20:08:31.332
7b4ddfb4-1a5f-42b6-a5c6-e7b53614e13d,MAGNETIC_FIELD_SOURCE,-15.1901245,43.367004,13.246154999999998,3,1539634639720,2018-10-15 20:17:19.720
4534868b-27b0-4044-87a7-e7d53a8b3c97,MAGNETIC_FIELD_SOURCE,34.324646,-48.643494,8.972168,3,1539635016810,2018-10-15 20:23:36.810
6335c0f1-9014-4258-9e54-5234ffed03d6,MAGNETIC_FIELD_SOURCE,11.735535,-47.668457000000004,17.356873,3,1539635382428,2018-10-15 20:29:42.428
42b28651-acb5-42c7-9b27-2541f50f08e0,MAGNETIC_FIELD_SOURCE,-39.250183,2.4475097999999997,-53.308105000000005,3,1539635687694,2018-10-15 20:34:47.694
bee1ffe1-b5a6-437f-bc68-1b1d04e44300,MAGNETIC_FIELD_SOURCE,-36.099243,37.786865,-46.97876,3,1539636033365,2018-10-15 20:40:33.365
83e7af0e-06eb-4378-accc-d8f1dd65df60,MAGNETIC_FIELD_SOURCE,-38.200379999999996,40.650940000000006,-47.877502,3,1539636361729,2018-10-15 20:46:01.729
355c08f8-6fef-4fe3-a4c2-ae8d02b391fc,MAGNETIC_FIELD_SOURCE,3.9505004999999995,-48.118590000000005,-19.273376000000003,3,1539636678856,2018-10-15 20:51:18.856
ce85c321-6748-47a6-8e1c-aaef3356a8d2,MAGNETIC_FIELD_SOURCE,-9.625244,-69.43359,0.88653564,3,1539637042860,2018-10-15 20:57:22.860
39dd7937-d86a-4604-8ac7-cecbd340816f,MAGNETIC_FIELD_SOURCE,25.775146,27.676392,24.287415,3,1539637366180,2018-10-15 21:02:46.180
44c0571d-f0e0-41ee-bfee-679a303b7355,MAGNETIC_FIELD_SOURCE,31.115723,-96.884155,31.547546,3,1539637715896,2018-10-15 21:08:35.896
074501d1-c73a-4fc0-b1c4-2ddaa8d5569b,MAGNETIC_FIELD_SOURCE,49.580383000000005,-139.1388,-10.647583000000001,3,1539638018633,2018-10-15 21:13:38.633
517fa5f3-38e6-48f7-a7bc-7896c3597d93,MAGNETIC_FIELD_SOURCE,27.980041999999997,17.866516,12.286377,3,1539638343855,2018-10-15 21:19:03.855
088f7369-76ac-4169-a6ca-5def04aeb942,MAGNETIC_FIELD_SOURCE,26.135254,44.08722,-47.69745,3,1539638657679,2018-10-15 21:24:17.679
b4e25601-02e9-412c-9418-d0fc2b8af90a,MAGNETIC_FIELD_SOURCE,6.590271,-73.40850999999999,-40.8432,3,1539638962232,2018-10-15 21:29:22.232
d7a3220f-0f80-4145-9f52-78ec08ff8474,MAGNETIC_FIELD_SOURCE,3.6056519000000002,-52.04773,5.432129,3,1539639490778,2018-10-15 21:38:10.778
cbaf56b8-fbea-4bb0-859c-354c3f1915a5,MAGNETIC_FIELD_SOURCE,-27.174377000000003,16.201782,-54.972840000000005,3,1539640283233,2018-10-15 21:51:23.233
1ef06ad6-612f-43c7-b6a7-ed1c1e34ce69,MAGNETIC_FIELD_SOURCE,-31.629944000000002,18.586731,-63.763428000000005,3,1539640982196,2018-10-15 22:03:02.196
81dd6550-d983-4674-b3b8-abceb109afd0,MAGNETIC_FIELD_SOURCE,-2.709961,-64.782715,-34.977722,3,1539654614135,2018-10-16 01:50:14.135
66b8471c-9e31-4279-aeab-bbd8bf7b6d43,MAGNETIC_FIELD_SOURCE,1.6555786,-61.738586,15.707397,3,1539654922061,2018-10-16 01:55:22.061
958b1c6c-bee3-4e59-8ecc-174b85974fc8,MAGNETIC_FIELD_SOURCE,-12.8341675,11.177063,-54.162597999999996,3,1539655530910,2018-10-16 02:05:30.910
a5818ccd-21b8-4f05-8393-fcf3f108f62c,MAGNETIC_FIELD_SOURCE,7.0404053,4.1259766,55.036926,3,1539655990295,2018-10-16 02:13:10.295
7b8a1a44-ffbf-4236-b808-51b7eb1f2454,MAGNETIC_FIELD_SOURCE,-5.259704599999999,-21.343994,-62.217712,3,1539656305121,2018-10-16 02:18:25.121
c9f2ded2-0ccc-4743-8795-1c980644ae47,MAGNETIC_FIELD_SOURCE,-36.279297,-8.743286,-49.66278,3,1539656802702,2018-10-16 02:26:42.702
286524d0-76da-49e0-bc87-49b268674d86,MAGNETIC_FIELD_SOURCE,-14.334106,-2.067566,-56.922913,3,1539657458839,2018-10-16 02:37:38.839
6d4ff9b8-be29-496b-9bc8-a89a6486bca3,MAGNETIC_FIELD_SOURCE,-16.18042,3.137207,-54.882812,3,1539658372917,2018-10-16 02:52:52.917
1bc59784-070f-40b7-8345-1ac2fb8fce0e,MAGNETIC_FIELD_SOURCE,-1.6143798999999999,-7.467651400000001,40.112305,3,1539658678642,2018-10-16 02:57:58.642
2b39c37d-bafd-4811-bb54-5042ba808a72,MAGNETIC_FIELD_SOURCE,-1.4495850000000001,-7.0480347000000005,40.367126,3,1539659136029,2018-10-16 03:05:36.029
4ee50c97-48c4-4d33-9bbf-a107d10a1455,MAGNETIC_FIELD_SOURCE,-8.94928,37.426758,18.2724,3,1539659535633,2018-10-16 03:12:15.633
d8fdd2ac-83d7-41fa-b3db-dd53ea267707,MAGNETIC_FIELD_SOURCE,-12.130737,15.567017000000002,41.65802,3,1539662661924,2018-10-16 04:04:21.924
a7fde815-950f-4dfb-bcee-d33adadeebb8,MAGNETIC_FIELD_SOURCE,5.4504395,-37.04834,-53.323364,3,1539662965799,2018-10-16 04:09:25.799
272b2187-a0fd-4c46-a841-cfaa8007b6de,MAGNETIC_FIELD_SOURCE,-11.077881,20.178223000000003,40.187073,3,1539663572803,2018-10-16 04:19:32.803
8cd4fbdf-2182-466c-af10-26b00002f903,MAGNETIC_FIELD_SOURCE,-9.09729,17.774963,42.469788,3,1539663880327,2018-10-16 04:24:40.327
c0a0e223-cefa-4b67-914a-8e83c6569771,MAGNETIC_FIELD_SOURCE,-2.470398,-9.597778,43.652344,3,1539667151133,2018-10-16 05:19:11.133
052a0f76-b03c-4dcb-83b2-f20f5397b3bf,MAGNETIC_FIELD_SOURCE,-16.600037,7.217407000000001,-55.30243000000001,3,1539667581328,2018-10-16 05:26:21.328
0e88e1d9-0031-42b3-9880-5041329ba60b,MAGNETIC_FIELD_SOURCE,-12.654114,27.107239,34.231567,3,1539667886551,2018-10-16 05:31:26.551
34aa3fb1-cd95-49b9-9292-700f7666cff7,MAGNETIC_FIELD_SOURCE,-24.925232,11.581421,-49.61853,3,1539668190282,2018-10-16 05:36:30.282
b9e3cb91-081a-41fc-a03a-8948dcb9dff3,MAGNETIC_FIELD_SOURCE,-20.709229,-24.043274,4.6371459999999995,3,1539668661162,2018-10-16 05:44:21.162
73872ba7-7aaf-4a0b-8fed-d388afc48000,MAGNETIC_FIELD_SOURCE,16.101074,-68.65387,-51.567078,3,1539669090459,2018-10-16 05:51:30.459
1e763c52-4a6a-439c-8913-b89e44d56560,MAGNETIC_FIELD_SOURCE,-15.579223999999998,-60.627747,-14.022827,3,1539669395483,2018-10-16 05:56:35.483
1efdc682-bb4b-429f-bc7e-bf40878091e2,MAGNETIC_FIELD_SOURCE,86.61499,42.512512,-182.29218,0,1539669790788,2018-10-16 06:03:10.788
d6619ea7-e4cf-4b72-8591-5716bef622d2,MAGNETIC_FIELD_SOURCE,-1.1199951000000001,-16.333008,-91.39251999999999,0,1539670102311,2018-10-16 06:08:22.311
bff1ed74-4899-4ce4-bd38-0b07d45bf419,MAGNETIC_FIELD_SOURCE,-19.180298,-20.89386,-66.68854,0,1539670825334,2018-10-16 06:20:25.334
a0b3f438-4c9e-4c84-a562-73c765f41548,MAGNETIC_FIELD_SOURCE,18.844604,7.711792,52.02179,0,1539671325508,2018-10-16 06:28:45.508
067bc43b-c8cc-442e-ad47-c3901541ee82,MAGNETIC_FIELD_SOURCE,-27.294921999999996,-0.31280518,-58.633423,0,1539671678422,2018-10-16 06:34:38.422
d21733b6-97c7-42e7-a68c-c7e29d742e17,MAGNETIC_FIELD_SOURCE,-42.86499,21.452332000000002,-40.722656,0,1539672086422,2018-10-16 06:41:26.422
8ade457f-6674-4718-9a16-6cb2c88a7eb5,MAGNETIC_FIELD_SOURCE,-32.514953999999996,23.042297,36.662292,0,1539672614653,2018-10-16 06:50:14.653
21e1239a-2279-46ef-b03b-48364e59f98a,MAGNETIC_FIELD_SOURCE,-0.07019043,28.607178,41.282654,0,1539672911642,2018-10-16 06:55:11.642
93543d94-7b88-4447-8c45-8a09d85bb342,MAGNETIC_FIELD_SOURCE,-16.419983,3.6468506,-42.65747,0,1539673213868,2018-10-16 07:00:13.868
653e0ef8-1100-4ecf-b825-5c7e085770fe,MAGNETIC_FIELD_SOURCE,-17.199707,-4.6783447,-50.862120000000004,0,1539673891001,2018-10-16 07:11:31.001
9303d108-1f08-4745-937b-9c58415ca8ec,MAGNETIC_FIELD_SOURCE,-16.104126,-6.312561,-48.823547,0,1539674498652,2018-10-16 07:21:38.652
98048883-b685-40c9-b114-2ad505b9c216,MAGNETIC_FIELD_SOURCE,-24.189757999999998,-7.1228027,49.382020000000004,0,1539675616379,2018-10-16 07:40:16.379
20355c74-0807-475b-818c-af8b8eb909e5,MAGNETIC_FIELD_SOURCE,51.049805,34.321594,-29.592896000000003,0,1539675921310,2018-10-16 07:45:21.310
9b94e8ae-858f-4d51-9733-6721ec8979b3,MAGNETIC_FIELD_SOURCE,-13.090515,-32.2937,-112.153625,0,1539677274551,2018-10-16 08:07:54.551
e7b9592a-16f4-4c38-a512-42b9814c3990,MAGNETIC_FIELD_SOURCE,-15.473938,-30.387878000000004,-96.14868,0,1539677717341,2018-10-16 08:15:17.341
bb3b8761-f78a-40bb-9e38-867b786405b1,MAGNETIC_FIELD_SOURCE,-16.690063000000002,-30.447388,-95.69702,0,1539678094852,2018-10-16 08:21:34.852
3e6d76f3-6d1c-4c04-9827-8b9eda5bdd71,MAGNETIC_FIELD_SOURCE,-17.43927,-31.002808,-96.64307,0,1539678454863,2018-10-16 08:27:34.863
9672e3be-73fa-456a-9071-05aed0ae99a7,MAGNETIC_FIELD_SOURCE,10.700989,-20.803832999999997,-82.46765,0,1539678893356,2018-10-16 08:34:53.356
c86b8339-b3fd-4d8d-aca5-5fdbdc42b2ec,MAGNETIC_FIELD_SOURCE,10.13031,-22.123718,-80.48859,0,1539679213277,2018-10-16 08:40:13.277
fd8e9f79-04ad-43a0-a654-4075d486d074,MAGNETIC_FIELD_SOURCE,12.155151,-18.342589999999998,-72.73254399999999,0,1539679573090,2018-10-16 08:46:13.090
55b4e3eb-3ca6-48f8-9e12-cb2beecf23c8,MAGNETIC_FIELD_SOURCE,11.164856,-16.333008,-66.79382,0,1539679932998,2018-10-16 08:52:12.998
6b527776-cc22-492c-a8f8-1b9b593f029a,MAGNETIC_FIELD_SOURCE,13.369751,-12.342834,-55.528259999999996,0,1539680451277,2018-10-16 09:00:51.277
d5651484-9d79-47fe-8d13-17f897245d05,MAGNETIC_FIELD_SOURCE,15.470885999999998,-11.653137,-56.172180000000004,0,1539680811490,2018-10-16 09:06:51.490
1232abdb-7d1f-4c9d-8d2f-30fed1bec4ab,MAGNETIC_FIELD_SOURCE,16.880798000000002,-10.513306,-56.488037,0,1539681171502,2018-10-16 09:12:51.502
f1d8bf3f-1999-42b3-b2c2-43c90b96d23a,MAGNETIC_FIELD_SOURCE,13.430786,-13.513183999999999,-57.19299300000001,0,1539681531409,2018-10-16 09:18:51.409
